"Plant.Code","Plant.Name","State","Latitude","Longitude","total.consumption"
7130,"Puna","HI","19.631599999999999","-155.03129999999999",20961454
7153,"Hay Road","DE","39.743600000000001","-75.507199999999997",2933563939.776
7210,"Cope","SC","33.364400000000003","-81.03",1094190972.88
7213,"Clover","VA","36.869","-78.703999999999994",5530670080.038
7238,"Cane Island","FL","28.276399999999999","-81.533000000000001",1279347966
7242,"Polk","FL","27.7286","-81.989699999999999",3217176818.968
7266,"Woodland","CA","37.652602000000002","-121.020397",276139500
7294,"Central Energy Plant","FL","28.426300000000001","-81.5809",40968606
7296,"State Line Combined Cycle","MO","37.065899999999999","-94.614000000000004",395590006
7302,"Hines Energy Complex","FL","27.788215000000001","-81.869983000000005",10409271600
7307,"Redding Power","CA","40.507292","-122.423281",56803936
7314,"Richard M Flynn","NY","40.815800000000003","-73.063999999999993",322984146.614
7343,"George Neal South","IA","42.300600000000003","-96.361699999999999",881959941.384
7350,"Coyote Springs","OR","45.847997999999997","-119.67392",8056315.43465879
7368,"Geothermal 1","CA","38.752000000000002","-122.7195",1346833.97598239
7369,"Geothermal 2","CA","38.749200000000002","-122.71169999999999",1064724.39762248
7380,"Midulla Generating Station","FL","27.641667000000002","-81.962500000000006",568294859.736
7493,"King Cove","AK","55.061683000000002","-162.31030000000001",2945928
7504,"Neil Simpson II","WY","44.285600000000002","-105.38330000000001",276760023.159
7512,"Arthur Von Rosenberg","TX","29.257045999999999","-98.384045",538976750
7513,"ReEnergy Fort Fairfield","ME","46.772849999999998","-67.848489999999998",1465218.77029529
7527,"Carson Ice-Gen Project","CA","38.445681","-121.46238700000001",1241137.36473077
7549,"Milwaukee County","WI","43.045999999999999","-88.028099999999995",42673602.048
7551,"SCA Cogen 2","CA","38.530943000000001","-121.400128",5942777.6489443
7552,"SPA Cogen 3","CA","38.511000000000003","-121.4735",5214724.36308131
7604,"St Francis Energy Facility","MO","36.5852","-90.177899999999994",141231470
7605,"River Road Gen Plant","WA","45.649700000000003","-122.7256",375354322
7697,"Washington County Cogeneration Facility","AL","31.250399999999999","-88.015600000000006",3767335.11131983
7698,"General Electric Plastic","AL","32.310226","-86.525419999999997",274477.777260249
7699,"Tiger Bay","FL","27.746369000000001","-81.849446",304689742
7701,"Fairless Hills","PA","40.140500000000003","-74.750600000000006",11979144.1073359
7710,"H Allen Franklin Combined Cycle","AL","32.607799999999997","-85.097499999999997",19399382142
7721,"Theodore Cogen Facility","AL","30.525445000000001","-88.128477000000004",6968810.13548531
7757,"Chouteau","OK","36.222057999999997","-95.277063999999996",1569608572
7784,"Allegany Cogen","NY","42.502699999999997","-78.068600000000004",25024153
7790,"Bonanza","UT","40.086399999999998","-109.28440000000001",1280623423.072
7805,"Sherwood H Smith Jr Energy Complex","NC","34.839199999999998","-79.740600000000001",4279425413.434
7826,"Rowan","NC","35.731400000000001","-80.601900000000001",624438094.938
7832,"Roosevelt Biogas 1","WA","45.801549000000001","-120.167176",78692.7149937526
7834,"John S Rainey","SC","34.347777999999998","-82.774444000000003",844662984
7845,"Lagoon Creek","TN","35.657800000000002","-89.3964",275356357.361
7846,"Brandy Branch","FL","30.320556","-81.947221999999996",812484314
7870,"Encogen","WA","48.746000000000002","-122.486",1360472.50624583
7887,"Terry Bundy Generating Station","NE","40.909652999999999","-96.613085999999996",3659153.304
7897,"E B Harris Electric Generating Plant","AL","32.381352","-86.574365999999998",6309868376
7900,"Sand Hill","TX","30.209800000000001","-97.612899999999996",110879626
7902,"Pirkey","TX","32.460700000000003","-94.485200000000006",10137189584.95
7917,"Chattahoochee Energy Facility","GA","33.407200000000003","-85.038600000000002",639969110
7931,"Coyote Springs II","OR","45.848039","-119.673965",176136295
7946,"Wansley Unit 9","GA","33.408299999999997","-85.040300000000002",371133456
7985,"Greater Des Moines","IA","41.5563","-93.528300000000002",21358826
7991,"West Campus Cogeneration Facility","WI","43.075071000000001","-89.4251",930617.257205739
7999,"Grays Harbor Energy Facility","WA","46.969200000000001","-123.48",372816726
8000,"Beatrice","NE","40.330184000000003","-96.808153000000004",117184774
8023,"Columbia (WI)","WI","43.486400000000003","-89.420299999999997",19730100557.748
8031,"Emery Station","IA","43.094000000000001","-93.292221999999995",240779252
8048,"Anclote","FL","28.184443999999999","-82.788611000000003",8109781456
8059,"Comanche (OK)","OK","34.543100000000003","-98.324399999999997",115861850
8066,"Jim Bridger","WY","41.7378","-108.78749999999999",20631367967.616
8068,"Santan","AZ","33.332500000000003","-111.7503",1203070113
8069,"Huntington","UT","39.379199999999997","-111.07810000000001",4637534503.712
8073,"Beaver","OR","46.172401000000001","-123.17392",93019792.53
8083,"Keahole","HI","19.7317","-156.0283",31140728
8102,"General James M Gavin","OH","38.934699999999999","-82.115799999999993",15455168482.352
8219,"Ray D Nixon","CO","38.633451000000001","-104.70577",488846049.104
8222,"Coyote","ND","47.221446999999998","-101.81572199999999",1010173998.352
8223,"Springerville","AZ","34.318600000000004","-109.1639",20521725693.284
8224,"North Valmy","NV","40.881317000000003","-117.151605",3370479150.554
10002,"ACE Cogeneration Facility","CA","35.765766999999997","-117.383584",161562692.8
10003,"Colorado Energy Nations Company","CO","39.760599999999997","-105.215",8175203.57941953
10012,"Covanta Warren Energy","NJ","40.820500000000003","-75.011200000000002",886913.195102982
10013,"Covanta Hennepin Energy","MN","44.9833","-93.280382000000003",2268401.65811012
10017,"West Point Mill","VA","37.539200000000001","-76.805300000000003",516353965.057233
10018,"Desert Peak Power Plant","NV","39.753999","-118.953497",209720.311044219
10025,"RED-Rochester, LLC","NY","43.198900000000002","-77.631900000000002",3046448.64048386
10029,"General Electric Aircraft Engines","MA","42.45","-70.9739",2865171.02940935
10030,"NRG Energy Center Dover","DE","39.149549","-75.547335000000004",448274.43565136
10039,"John Deere Harvester Works","IL","41.524315000000001","-90.436589999999995",38929.1556617762
10043,"Logan Generating Company LP","NJ","39.7928","-75.406666999999999",412039498.513
10050,"Fourche Creek Wastewater","AR","34.695300000000003","-92.151899999999998",16100.3241260138
10052,"Fairhaven Power","CA","40.799500000000002","-124.2028",2606785.52806719
10062,"Miami Dade County Resource Recovery Fac","FL","25.835599999999999","-80.3566",35170819.753164
10071,"Portsmouth Genco LLC","VA","36.870199999999997","-76.352900000000005",238280736
10072,"Engineered Carbons Borger Cogen","TX","35.66704","-101.43200400000001",81529875
10090,"Commerce Refuse To Energy","CA","33.994900000000001","-118.1538",5014493.08808859
10091,"Total Energy Facilities","CA","33.768300000000004","-118.28360000000001",1201029.9835601
10099,"Pedricktown Cogeneration Company LP","NJ","39.766800000000003","-75.4238",56223174.068
10113,"John B Rich Memorial Power Station","PA","40.790300000000002","-76.198300000000003",605779298.052
10118,"Harrisburg Facility","PA","40.244242","-76.853871999999996",154751.807736351
10120,"PInova Inc","GA","31.164771999999999","-81.478724",28405.4656387002
10143,"Colver Power Project","PA","40.549999999999997","-78.8",310902355.158
10148,"White Pine Electric Power","MI","46.764400000000002","-89.566900000000004",36546309.664
10149,"Decorative Panels Intl","MI","45.062835999999997","-83.423333",334301.111959883
10151,"Grant Town Power Plant","WV","39.561830999999998","-80.163138000000004",526804531.16
10156,"Fresno Cogen Partners","CA","36.617021999999999","-120.099846",106649.73434032
10167,"Seadrift Coke LP","TX","28.513929000000001","-96.794154000000006",280749.182164972
10168,"Cardinal Cogen","CA","37.429848","-122.176284",1624916.29482209
10169,"Carson Cogeneration","CA","33.875900000000001","-118.2491",115386.687908332
10180,"Metro Wastewater Reclamation District","CO","39.8078","-104.9542",118173.121669956
10184,"Central Utility Plant","TX","30.397351","-97.842585999999997",12079.162262235
10186,"Anson Abenaki Hydros","ME","44.797499999999999","-69.886700000000005",101484170.298859
10187,"Engineered Carbons Echo Cogeneration","TX","30.1525","-93.720600000000005",18979905
10190,"Castleton Energy Center","NY","42.537500000000001","-73.743300000000005",63203230.572
10199,"West Ford Flat Power Plant","CA","38.7881","-122.72190000000001",594493.95313651
10202,"Fernandina Beach Mill","FL","30.681823000000001","-81.455412999999993",506038885.761068
10208,"Escanaba Mill","MI","45.804400000000001","-87.089100000000002",380052660.627036
10216,"Alabama River Pulp","AL","31.5825","-87.488900000000001",16950.5145332917
10224,"Merck Rahway Power Plant","NJ","40.615616000000003","-74.265289999999993",3496001.65566389
10233,"Leaf River Cellulose LLC","MS","31.243400000000001","-89.045599999999993",323533.160275369
10234,"Biron Mill","WI","44.43","-89.78",1233677.57557487
10244,"P H Glatfelter Co -Chillicothe Facility","OH","39.324610999999997","-82.974039000000005",705552.312346361
10245,"ArcelorMittal Burns Harbor","IN","41.634999999999998","-87.1387",31979606.2091492
10250,"Bay County Waste to Energy","FL","30.266057","-85.520669999999996",471653.039275074
10252,"Domtar Kingsport Mill","TN","36.548900000000003","-82.566699999999997",142841.847869282
10262,"California Institute of Technology","CA","34.138466999999999","-118.12560000000001",254988.088050455
10287,"Beowawe Power","NV","40.554699999999997","-116.61750000000001",310789.303535469
10290,"Bridgewater Power LP","NH","43.715499999999999","-71.658500000000004",764791.071967544
10294,"King City Power Plant","CA","36.225000000000001","-121.12779999999999",2872278.3938849
10300,"Desert View Power","CA","33.585999999999999","-116.0873",5995761.81605419
10301,"Louisiana Sugar Refining","LA","30.049700000000001","-90.683899999999994",318594.48437783
10305,"Dutchess Cnty Resource Recovery Facility","NY","41.646999999999998","-73.942999999999998",21471.8781879363
10307,"Bellingham Cogeneration Facility","MA","42.092500000000001","-71.4833",5214985.93
10319,"Geismar","LA","30.2","-91",680368.171304988
10328,"T B Simon Power Plant","MI","42.717799999999997","-84.483599999999996",18865368.1047886
10333,"Florida Power Development","FL","28.581900000000001","-82.431100000000001",1929386.74937568
10334,"H Power","HI","21.300035999999999","-158.098615",9519482.22748775
10339,"Southside Water Reclamation Plant","NM","35.016111000000002","-106.66972199999999",47893.2821005423
10342,"Foster Wheeler Martinez","CA","38.0244","-122.05889999999999",3481489.4776194
10343,"Foster Wheeler Mt Carmel Cogen","PA","40.811188999999999","-76.452950999999999",26732.4077480382
10346,"Hillman Power LLC","MI","45.068800000000003","-83.893199999999993",2737388.33421765
10350,"Greenleaf 1 Power Plant","CA","39.052922000000002","-121.696072",23187.2857613987
10354,"ReEnergy Livermore Falls","ME","44.431666999999997","-70.161900000000003",1784680.79909752
10356,"ReEnergy Ashland","ME","46.633400000000002","-68.436099999999996",251074.476018162
10360,"Green Bay West Mill","WI","44.493600000000001","-88.030299999999997",577908047.976
10362,"Muskogee Mill","OK","35.732199999999999","-95.293899999999994",789631791.752
10377,"James River Genco LLC","VA","37.293900000000001","-77.2697",288176406
10378,"CPI USA NC Southport","NC","33.944383999999999","-78.011824000000004",108158691.144911
10379,"CPI USA NC Roxboro","NC","36.435000000000002","-78.9619",57276325.1177548
10384,"Edgecombe Genco LLC","NC","36.037317999999999","-77.753344999999996",212107980
10395,"GRS Coyote Canyon","CA","33.613","-117.8219",122931.317562077
10397,"ArcelorMittal Indiana Harbor West","IN","41.663764999999998","-87.452325000000002",2513781817.655
10398,"Arcelormittal Cleveland Inc","OH","41.4739","-81.672799999999995",15357247.2932121
10405,"Kingsburg Cogen","CA","36.539700000000003","-119.57940000000001",400820.015934763
10416,"Pensacola Florida Plant","FL","30.595800000000001","-87.252499999999998",4355144.66406781
10418,"Ascend Performance Materials Texas Inc.","TX","29.255800000000001","-95.210300000000004",18218136.1551585
10425,"International Paper - Orange","TX","30.2178","-93.742199999999997",5295023.73996456
10426,"Inland Paperboard Packaging Rome","GA","34.252800000000001","-85.327500000000001",1140189.1684558
10430,"Anheuser-Busch St Louis","MO","38.597754999999999","-90.210671000000005",362512.93136703
10435,"Camden Resource Recovery Facility","NJ","39.909199999999998","-75.116900000000001",2797649.38178055
10437,"SEGS I","CA","34.862099999999998","-116.82810000000001",2046681
10438,"SEGS II","CA","34.865900000000003","-116.82510000000001",1316140
10439,"SEGS III","CA","35.00694","-117.555768",3684359
10440,"SEGS IV","CA","35.012166000000001","-117.555672",3371984
10441,"SEGS V","CA","35.019480000000001","-117.55553",3201219
10442,"SEGS VI","CA","35.020980999999999","-117.566079",4398240
10443,"SEGS VII","CA","35.014836000000003","-117.56590300000001",4769758
10444,"SEGS VIII","CA","35.030799999999999","-117.3563",11256329
10446,"SEGS IX","CA","35.033000000000001","-117.33799999999999",9929360
10464,"Black River Generation","NY","44.036470000000001","-75.772040000000004",7672364.2318518
10469,"Bear Canyon Power Plant","CA","38.762968000000001","-122.692915",256376.144847376
10471,"Spadra Landfill Gas to Energy","CA","34.040799999999997","-117.82170000000001",106673.404419938
10472,"Puente Hills Energy Recovery","CA","34.023299999999999","-118.0241",2410527.62143366
10477,"Wisconsin Rapids Pulp Mill","WI","44.395299999999999","-89.825999999999993",2466391.92656087
10478,"Pitchess Cogen Station","CA","34.463895999999998","-118.593991",738419.828523461
10479,"Ples I","CA","37.645499999999998","-118.9096",270399.001370147
10480,"Mammoth Pacific I","CA","37.645099999999999","-118.9143",161495.225498437
10481,"Mammoth Pacific II","CA","37.6464","-118.9092",197952.357391108
10486,"Boise Cascade International Falls","MN","48.606699999999996","-93.406599999999997",1916430.07132537
10488,"DeRidder Mill","LA","30.860600000000002","-93.375600000000006",3018879.07551518
10495,"Rumford Cogeneration","ME","44.551299999999998","-70.541399999999996",89199208.2457759
10502,"Thermal Energy Development Part LP","CA","37.719938999999997","-121.48867",2039130.68591353
10503,"Wheelabrator Hudson Falls","NY","43.305599999999998","-73.591447000000002",882276.352733707
10504,"Amalgamated Sugar Twin Falls","ID","42.532800000000002","-114.4328",325623.903447393
10511,"Finch Paper","NY","43.308399999999999","-73.637600000000006",2042205.37006453
10521,"Lederle Laboratories","NY","41.077199999999998","-74.018100000000004",475671.244542638
10525,"Craven County Wood Energy LP","NC","35.130192999999998","-77.167883000000003",2080425.90609481
10554,"Formosa Utility Venture Ltd","TX","28.691700000000001","-96.541700000000006",5716366988.22
10560,"Rayonier Advanced Materials - Jesup Plant","GA","31.659300000000002","-81.843900000000005",26965228.3455192
10566,"Chambers Cogeneration LP","NJ","39.693494000000001","-75.485810999999998",894856656.974
10567,"Algonquin Windsor Locks","CT","41.922699999999999","-72.625500000000002",97711.8504738471
10593,"Agrilectric Power Partners Ltd","LA","30.2012","-93.126900000000006",812854.862536196
10603,"Ebensburg Power","PA","40.454999999999998","-78.747200000000007",13082.6553719309
10605,"Brunswick Cellulose","GA","31.175405999999999","-81.521636999999998",2134588.34640441
10606,"Georgia-Pacific Crossett","AR","33.142099999999999","-91.974999999999994",8404120.30351898
10610,"Georgia-Pacific Monticello Paper","MS","31.628499999999999","-90.0809",7121094.17596118
10611,"Georgia-Pacific Palatka Operations","FL","29.680700000000002","-81.680899999999994",11113799.5739424
10612,"Georgia-Pacific Port Hudson","LA","30.654699999999998","-91.28",9381570.79285943
10613,"Domtar - Woodland Mill","ME","45.1554","-67.401200000000003",70097918.0138982
10617,"CH Resources Beaver Falls","NY","43.886099999999999","-75.434200000000004",274.870449330722
10620,"Carthage Energy LLC","NY","43.984200000000001","-75.622500000000002",2537074.402
10621,"CH Resources Syracuse","NY","43.066400000000002","-76.214399999999998",695555
10627,"Pine Bluff Mill","AR","34.221212999999999","-91.907364999999999",3449361.63782145
10631,"CE Leathers","CA","33.177900000000001","-115.565",1030536.51276531
10632,"Del Ranch Company","CA","33.1646","-115.616",909684.046750934
10633,"Hopewell Cogeneration","VA","37.291666999999997","-77.281110999999996",13795407.9942319
10634,"Elmore Company","CA","33.177700000000002","-115.6033",988800.727844425
10641,"Cambria Cogen","PA","40.474167000000001","-78.701400000000007",37.1467778666947
10642,"Covanta Hempstead","NY","40.738900000000001","-73.590599999999995",12270235.025602
10643,"Covanta Essex Company","NJ","40.7376","-74.125500000000002",8508728.69419872
10646,"Covanta Southeastern Connecticut Company","CT","41.475000000000001","-72.068799999999996",2793140.39468261
10652,"Burney Forest Products","CA","40.879719000000001","-121.720342",305674.238174247
10671,"AES Shady Point LLC","OK","35.193100000000001","-94.645799999999994",3681199825.56
10672,"Cedar Bay Generating Company LP","FL","30.422499999999999","-81.606399999999994",1276270535.49092
10673,"AES Hawaii","HI","21.303419000000002","-158.106528",1435887327.33996
10678,"AES Warrior Run Cogeneration Facility","MD","39.595171000000001","-78.745333000000002",616379841.662
10682,"Brush Generation Facility","CO","40.241500000000002","-103.631",36996436
10684,"Argus Cogen Plant","CA","35.765000000000001","-117.38330000000001",645999.646504904
10686,"Rapids Energy Center","MN","47.234825000000001","-93.537169000000006",6673952.2599075
10697,"St Francisville Mill","LA","30.710799999999999","-91.323599999999999",472432.09263331
10699,"Georgia-Pacific Consr Prods LP-Naheola","AL","32.226799999999997","-88.025199999999998",6429372.04880731
10700,"Red Shield Envir Old Town Facility","ME","44.918062999999997","-68.635540000000006",196867.477616407
10725,"Selkirk Cogen","NY","42.574399999999997","-73.859200000000001",825057345
10726,"Masspower","MA","42.157499999999999","-72.522499999999994",4803616.33890017
10729,"Cargill Corn Wet Milling Plant","TN","35.082107000000001","-90.134776000000002",140776.981786703
10739,"Hoge Lumber","OH","40.488484","-84.318299999999994",2453.31114447128
10741,"Clear Lake Cogeneration Ltd","TX","29.625499999999999","-95.066999999999993",2938090.23289609
10743,"Morgantown Energy Facility","WV","39.639699999999998","-79.960555999999997",19506.5741088251
10745,"Midland Cogeneration Venture","MI","43.586100000000002","-84.224199999999996",1279701487.75743
10746,"Covanta Delaware Valley","PA","39.826500000000003","-75.388199999999998",36467177.965594
10751,"Camden Plant Holding LLC","NJ","39.917499999999997","-75.119200000000006",114979823
10755,"Rifle Generating Station","CO","39.517299999999999","-107.7299",212219.620486841
10759,"Salton Sea Power Gen Co - Unit 3","CA","33.158152999999999","-115.638656",930199.072731773
10763,"Geo East Mesa III","CA","32.775700000000001","-115.2637",269349.008430839
10764,"Blue Lake Power LLC","CA","40.878599999999999","-123.99420000000001",534655.083109016
10765,"Indeck Jonesboro Energy Center","ME","44.678100000000001","-67.547700000000006",882112.696954481
10766,"Indeck West Enfield Energy Center","ME","45.253700000000002","-68.627920000000003",778614.823705432
10767,"Rio Bravo Fresno","CA","36.688915000000001","-119.723218",1963392.86624832
10768,"Rio Bravo Jasmin","CA","35.741500000000002","-119.05119999999999",3.12174296025605
10769,"Rio Bravo Poso","CA","35.547452","-119.07536",9218.27135839385
10771,"Hopewell Power Station","VA","37.297834000000002","-77.282982000000004",3232584.33066123
10772,"Rio Bravo Rocklin","CA","38.831899999999997","-121.313652",1810782.4575764
10773,"Altavista Power Station","VA","37.118673999999999","-79.273550999999998",1820630.48020433
10777,"HL Power","CA","40.368338000000001","-120.264848",1125384.31650318
10784,"Colstrip Energy LP","MT","45.975200000000001","-106.65470000000001",150716762.435
10789,"Sabine River Works","TX","30.055199999999999","-93.757900000000006",761980.152751808
10795,"Camden South Carolina","SC","34.233800000000002","-80.655799999999999",399036.715360316
10805,"Kenilworth Energy Facility","NJ","40.678100000000001","-74.2744",174744.077929143
10810,"NTC/MCRD Energy Facility","CA","32.735300000000002","-117.20829999999999",341094.594015902
10811,"Naval Station Energy Facility","CA","32.679268999999998","-117.12244699999999",1246373.35078937
10812,"North Island Energy Facility","CA","32.705159999999999","-117.18966500000001",396461.355952519
10819,"Ada Cogeneration LP","MI","42.962671999999998","-85.494071000000005",949304.363970695
10820,"Aliso Water Management Agency","CA","33.5244","-117.7092",14.9832982965184
10822,"Grayling Generating Station","MI","44.604920999999997","-84.690578000000002",1236372.67408584
10836,"Woodland Biomass Power Ltd","CA","38.6905","-121.7371",2248132.2996742
10837,"Covanta Mendota","CA","36.755896","-120.365422",1755659.87562676
10838,"Springfield Power LLC","NH","43.442870999999997","-72.055999999999997",833759.291225895
10839,"DG Whitefield LLC","NH","44.358046999999999","-71.544899999999998",772777.788551179
10840,"Covanta Delano Energy","CA","35.714399999999998","-119.2337",3527669.30823756
10849,"Silver Bay Power","MN","47.286572999999997","-91.260531",249842088.076
10860,"Archer Daniels Midland Clinton","IA","41.820599999999999","-90.209699999999998",1118720274.56975
10864,"Archer Daniels Midland Cedar Rapids","IA","41.9221","-91.6875",4491020641.96457
10865,"Archer Daniels Midland Decatur","IL","39.870074000000002","-88.890755999999996",5111993740.82154
10869,"Biomass One LP","OR","42.436110999999997","-122.849958",2285108.51660601
10873,"Coso Finance Partners","CA","36.037199999999999","-117.79810000000001",1357870.37717779
10874,"Coso Power Developers","CA","36.019199999999998","-117.79170000000001",1288562.236684
10875,"Coso Energy Developers","CA","36.001899999999999","-117.7886",978254.897120672
10878,"Salton Sea Power Gen Co Unit 1","CA","33.158000000000001","-115.64749999999999",202898.225771889
10879,"Salton Sea Power Gen Co - Unit 2","CA","33.158000000000001","-115.64749999999999",317619.995307302
10883,"Medical Area Total Energy Plant","MA","42.336849999999998","-71.108149999999995",8543447.71672393
50002,"Pittsfield Generating LP","MA","42.456400000000002","-73.218100000000007",648005.670677723
50006,"Linden Cogen Plant","NJ","40.632199999999997","-74.215599999999995",481364247.96
50028,"Plant 31 Paper Mill","LA","32.486787","-92.149597",2491930.14000818
50035,"MMWAC Resource Recovery Facility","ME","44.067791999999997","-70.260830999999996",394368.865180058
50041,"Norton Powerhouse","MA","42.309555000000003","-71.805217999999996",221800.819006369
50043,"Houston Chemical Complex Battleground","TX","29.731400000000001","-95.0839",27197746.1019168
50051,"Penobscot Energy Recovery","ME","44.738300000000002","-68.825800000000001",4147255.04975885
50061,"San Diego State University","CA","32.778224999999999","-117.070114",167553.172470599
50066,"Calistoga Power Plant","CA","38.7879","-122.74339999999999",1405880.30023601
50067,"Borger Plant","TX","35.664700000000003","-101.4354",2794756.28838809
50071,"Palm Beach Renewable Energy Facility#1","FL","26.771388999999999","-80.141943999999995",4707728.91154027
50077,"Waste Energy Services","MI","42.271099999999997","-83.523099999999999",12358.8567328586
50087,"Univ of Massachusetts Medical Center","MA","42.279015000000001","-71.759771999999998",2070969.58090682
50088,"University of Northern Iowa","IA","42.513607999999998","-92.459121999999994",161.407854567705
50101,"MeadWestvaco Evadale","TX","30.341899999999999","-94.065600000000003",5049259.65628473
50109,"Paris Energy Center","TX","33.696800000000003","-95.557699999999997",269782044
50118,"Hal C Weaver Power Plant","TX","30.2867","-97.735600000000005",9387022.18067939
50121,"Valero Refinery Corpus Christi West","TX","27.817499999999999","-97.481399999999994",129005743.754
50127,"CCI Signal Hill LLC","TX","33.862499999999997","-98.589399999999998",1606857
50146,"Imperial Savannah LP","GA","32.143988999999998","-81.146550000000005",2426567.24297517
50150,"Union Carbide Seadrift Cogen","TX","28.5105","-96.770600000000002",8938661.08230207
50152,"Dow St Charles Operations","LA","29.9861","-90.441400000000002",11917204.7845703
50184,"Weyerhaeuser Columbus MS","MS","33.360199999999999","-88.46",35987469.9449319
50187,"Weyerhaeuser Longview WA","WA","46.123600000000003","-122.97280000000001",939846.817886159
50188,"Weyerhaeuser New Bern NC","NC","35.212000000000003","-77.114400000000003",2011423.21745209
50189,"Domtar Paper Co LLC Plymouth NC","NC","35.8628","-76.783100000000005",11649969.0857673
50191,"IP Springfield Oregon","OR","44.056899999999999","-122.9555",1455412.95578069
50192,"International Paper Valliant OK","OK","33.996099999999998","-95.111400000000003",5978809.82713896
50201,"Rabun Gap Cogen Facility","GA","34.953600000000002","-83.378600000000006",599698.279759646
50202,"WPS Power Niagara","NY","43.080399999999997","-79.008200000000002",14161234.0903164
50205,"Williams Ignacio Natural Gas Plant","CO","37.145555999999999","-107.784722",15386118
50208,"Pinetree Power","NH","44.327399999999997","-71.680000000000007",748621.713278918
50210,"Vulcan-BN Geothermal Power Company","CA","33.1633","-115.61669999999999",777562.804054595
50215,"York County Resource Recovery","PA","40.0017","-76.718299999999999",4825945.29802882
50216,"Watson Cogeneration","CA","33.816647000000003","-118.24484099999999",15709479.8734381
50224,"Oxnard Wastewater Treatment Plant","CA","34.150300000000001","-119.1289",18202.5085738247
50225,"Regional Waste Systems","ME","43.6556","-70.334699999999998",2458888.92176485
50229,"Texas Petrochemicals","TX","29.6981","-95.2547",4117206.02427881
50240,"Purdue University","IN","40.417200000000001","-86.912199999999999",5281395.76125476
50243,"Bucksport Generation LLC","ME","44.573799999999999","-68.804599999999994",109353986.158852
50244,"Canton North Carolina","NC","35.534999999999997","-82.841099999999997",204527.861802409
50245,"International Paper Courtland Mill","AL","34.734999999999999","-87.3108",438683.341795656
50250,"International Paper Pensacola","FL","30.596599999999999","-87.326400000000007",3856945.52833812
50251,"Verso Paper Quinnesec Mich Mill","MI","45.7956","-87.955600000000004",767110.845291808
50254,"KapStone Kraft Paper Corp","NC","36.476900000000001","-77.641400000000004",844915.556877741
50270,"ExxonMobil Santa Ynez Facility","CA","34.464818999999999","-120.044365",1450079.05544422
50273,"Pioneer Valley Resource Recovery","MA","42.090600000000002","-72.591700000000003",1004985.91642372
50279,"Archbald Power Station","PA","41.484999999999999","-75.540599999999998",1655676.54439343
50282,"Luke Mill","MD","39.473599999999998","-79.056899999999999",442759.94542968
50290,"SEMASS Resource Recovery","MA","41.802199999999999","-70.787499999999994",12523983.5114264
50292,"Bethpage Power Plant","NY","40.746899999999997","-73.499399999999994",235095924
50293,"Wadham Energy LP","CA","39.106200000000001","-122.1096",1339693.26820515
50296,"Packaging Corp of America","TN","35.0471","-88.266099999999994",2563899.86242852
50305,"LaFarge Alpena","MI","45.069929000000002","-83.408181999999996",584898.59615516
50316,"Bunge North America East LLC","IN","40.846525","-84.933263999999994",159896.067096386
50326,"Nalco","IL","41.800908999999997","-88.197156000000007",16968.7345173616
50329,"West Point Treatment Plant","WA","47.661110999999998","-122.446389",57018.2728907862
50359,"Sloss Industries Corp","AL","33.568164000000003","-86.798730000000006",2331515.54944274
50366,"University of Notre Dame","IN","41.709400000000002","-86.236699999999999",6710643.68116204
50368,"Cornell University Central Heat","NY","42.442799999999998","-76.476399999999998",471218.402164291
50385,"Newark Bay Cogeneration Partnership LP","NJ","40.719700000000003","-74.13",144897201.26
50395,"Georgia-Pacific Corp - Nekoosa Mill","WI","44.3142","-89.8964",22592805.6964535
50396,"Dillard Complex","OR","43.089500000000001","-123.4156",86264.5957410198
50397,"P H Glatfelter","PA","39.870935000000003","-76.868116999999998",402920708.766125
50398,"International Paper Savanna Mill","GA","32.100354000000003","-81.124247999999994",155996863.448027
50406,"Somerset Plant","ME","44.703467000000003","-69.647441000000001",56435498.0083027
50407,"Mobile Energy Services LLC","AL","30.736487","-88.051642999999999",8768792.69567036
50410,"Chester Operations","PA","39.843743000000003","-75.358801",111076.228422738
50413,"Olmsted Waste Energy","MN","44.026071999999999","-92.432312999999994",6768.44921152674
50431,"University of Michigan","MI","42.281167000000003","-83.734617",17816791.5293376
50447,"S D Warren Westbrook","ME","43.684857000000001","-70.353151999999994",32199276
50449,"Indeck Silver Springs Energy Center","NY","42.654400000000003","-78.077200000000005",177176.249466442
50450,"Indeck Oswego Energy Center","NY","43.471744999999999","-76.493474000000006",390058.327369774
50451,"Indeck Yerkes Energy Center","NY","42.967100000000002","-78.918199999999999",313276.821031475
50458,"Indeck Corinth Energy Center","NY","43.25","-73.8125",6267198.20883173
50463,"Procter & Gamble Mehoopany Mill","PA","41.574258999999998","-76.043233000000001",102605.212014454
50465,"Flint River Operations","GA","32.254399999999997","-84.066699999999997",144807.79985731
50466,"Buckeye Florida LP","FL","30.0688","-83.525300000000001",2186250.97379945
50472,"Covanta Niagara LP","NY","43.0839","-79.005600000000001",2506929.93822978
50473,"Suwannee River Chemical Complex","FL","30.444700000000001","-82.784199999999998",218795.503315008
50476,"Packaging of America Tomahawk Mill","WI","45.443100000000001","-89.734200000000001",15533703.7606084
50479,"Georgia-Pacific Big Island","VA","37.533999999999999","-79.356999999999999",128904
50481,"Tennessee Eastman Operations","TN","36.521900000000002","-82.543099999999995",4074527161.66311
