"Plant.Id","total.gen","Plant.Name","State","Latitude","Longitude"
54763,153489.999,"Rock-Tenn Mill","AL","32.454099999999997","-87.975899999999996"
54766,56,"Boydton Plank Road Cogen Plant","VA","37.193584000000001","-77.467185000000001"
54768,241696,"Live Oak Cogen","CA","35.483699999999999","-119.02979999999999"
54769,11382,"Lutheran Medical Center","NY","40.646700000000003","-74.021100000000004"
54772,73185,"South Glens Falls Hydroelectric","NY","43.304412999999997","-73.639930000000007"
54775,67372.827,"University of Iowa Main Power Plant","IA","41.657200000000003","-91.54"
54779,49,"Oklahoma State University","OK","36.126100000000001","-97.07"
54780,280170.124,"University of Illinois Abbott Power Plt","IL","40.105168999999997","-88.241528000000002"
54781,22437,"Suffolk Energy Partners LP","VA","36.758899999999997","-76.496099999999998"
54782,141805,"Seneca Energy","NY","42.928100000000001","-76.840800000000002"
54785,912680.004,"Grays Ferry Cogeneration","PA","39.942219000000001","-75.188068999999999"
54788,0,"Evanston Township High School","IL","42.035800000000002","-87.699200000000005"
54789,261135.996,"Georgia-Pacific Brewton Mill","AL","31.077000000000002","-87.111599999999996"
54790,16344,"CSL Behring LLC","IL","41.160299999999999","-87.854200000000006"
54793,196897,"Storm Lake 1","IA","42.687800000000003","-95.405000000000001"
54794,58088,"Buffalo Ridge Windplant WPP 1993","MN","44.216811999999997","-96.237148000000005"
54795,49268,"Domino Sugar Baltimore","MD","39.2744","-76.595600000000005"
54800,26875,"Saint Agnes Medical Center","CA","36.834699999999998","-119.7667"
54801,4118,"Avalon/Mayo Hydropower","NC","36.423715000000001","-79.952494000000002"
54802,813319.76,"Mead Coated Board","AL","32.176099999999998","-85.027199999999993"
54803,1,"Plymouth State College Cogeneration","NH","43.764400000000002","-71.688100000000006"
54805,465680,"Milford Power LP","MA","42.129361000000003","-71.511495999999994"
54808,95268,"New York University Central Plant","NY","40.789900000000003","-73.923299999999998"
54809,12307.46,"University of Washington Power Plant","WA","47.6539","-122.3036"
54812,4755,"Mile 28 Water Power Project","ID","42.740138999999999","-114.16117300000001"
54813,0,"Shepherd Center","GA","33.811100000000003","-84.392799999999994"
54814,244835,"Milagro Cogeneration Plant","NM","36.736699999999999","-107.9417"
54817,732504.002,"Johnson County","TX","32.3994","-97.407799999999995"
54818,0,"191 Peachtree Tower","GA","33.758299999999998","-84.386899999999997"
54823,216,"Smithfield Farmland Corp Bladen","NC","34.578899999999997","-78.7928"
54827,18185,"Wailuku River Hydroelectric","HI","19.712993999999998","-155.14857000000001"
54829,53798,"Bristol Myers Squibb New Brunswick","NJ","40.475724","-74.446198999999993"
54830,7,"Dekalb Medical Center","GA","33.791899999999998","-84.283100000000005"
54832,955013.497,"Brandywine Power Facility","MD","38.668100000000003","-76.867800000000003"
54834,119.56,"Fort Greely Power Plant","AK","63.094700000000003","-145.71719999999999"
54835,-2,"Evonik Industries AG","IN","40.315800000000003","-86.874200000000002"
54839,0,"Valdosta Water Treatment Plant","GA","30.910299999999999","-83.235799999999998"
54841,26,"Thiele Kaolin Sandersville","GA","32.970799999999997","-82.802800000000005"
54842,30461,"Outagamie County Co-Generation Facility","WI","44.286900000000003","-88.3339"
54844,630944.997,"Gordonsville Energy LP","VA","38.124687999999999","-78.203542999999996"
54845,36.26,"Sun Trust Plaza","GA","33.762500000000003","-84.387200000000007"
54848,0,"South Georgia Medical Center","GA","30.862500000000001","-83.289400000000001"
54849,5,"Thiele Kaolin Reedy Creek","GA","33.270800000000001","-82.456900000000005"
54850,8063.61,"Cox Waste to Energy","KY","37.320799999999998","-85.361099999999993"
54851,79756,"MMSD Jones Island Wastewater","WI","43.0214","-87.901399999999995"
54854,50947,"Sun Peak Generating Station","NV","36.137500000000003","-115.0339"
54855,27664.42,"Mars Snackfood US","IL","41.917079999999999","-87.792180000000002"
54858,155,"Southwestern Bell Telephone","MO","38.627566000000002","-90.193376999999998"
54860,14093.64,"Black Creek","WA","47.534464999999997","-121.702596"
54863,3,"Bassett Medical Center","NY","42.694400000000002","-74.924199999999999"
54865,11575,"Phoenix Hydro Project","NY","43.227058","-76.302137000000002"
54867,31756,"Neenah Paper Munising Mill","MI","46.409399999999998","-86.644300000000001"
54872,2344,"Milstead","GA","33.689362000000003","-83.990333000000007"
54877,0,"Atlanta Gift Mart LP","GA","33.761099999999999","-84.389200000000002"
54878,7569,"Cellu Tissue Natural Dam","NY","44.336357999999997","-75.502740000000003"
54880,2112,"Kamin LLC Wrens Plant","GA","33.273834999999998","-82.407813000000004"
54882,27,"CenturyLink Regional HQ","NC","35.967799999999997","-78.521100000000004"
54885,13952,"Kimberly Mill","WI","44.276899999999998","-88.334400000000002"
54886,0,"Presence Saint Mary of Nazareth Hospital","IL","41.903100000000002","-87.683099999999996"
54887,1527,"DSM Pharmaceuticals","NC","35.665961000000003","-77.357439999999997"
54890,27522,"Peoples Generating Station","MI","43.220799999999997","-83.792500000000004"
54894,420555,"Narrows (NC)","NC","35.418900000000001","-80.091700000000003"
54895,115724,"Falls Hydro","NC","35.394399999999997","-80.075299999999999"
54896,125216,"High Rock Hydro","NC","35.6008","-80.233900000000006"
54897,123049,"Tuckertown Hydro","NC","35.485599999999998","-80.175799999999995"
54898,126602,"Santeetlah","NC","35.447499999999998","-83.863889"
54899,467953,"Cheoah","NC","35.447800000000001","-83.938299999999998"
54900,533604,"Calderwood","TN","35.4923","-83.980599999999995"
54901,151783,"Chilhowee","TN","35.545299999999997","-84.050299999999993"
54903,14440,"Adrian Energy Associates LLC","MI","41.8992","-84.0411"
54906,0,"Georgia Pacific Center","GA","33.761400000000002","-84.387500000000003"
54907,131154.376,"Mass Inst Tech Cntrl Utilities/Cogen Plt","MA","42.360985999999997","-71.093875999999995"
54908,2652,"Enderlin","ND","46.614400000000003","-97.576499999999996"
54909,46726,"Tehachapi Wind Resource II","CA","35.106099999999998","-118.31140000000001"
54910,41367,"Brent Run Generating Station","MI","43.176699999999997","-83.9"
54912,705908,"Martinez Refining","CA","38.0169","-122.1117"
54914,2051954.973,"Brooklyn Navy Yard Cogeneration","NY","40.699356999999999","-73.976392000000004"
54915,1012073,"Michigan Power LP","MI","43.9375","-86.424999999999997"
54918,39709,"Ergon Refining Vicksburg","MS","32.388271000000003","-90.908344"
54924,1884,"General Mills West Chicago","IL","41.879399999999997","-88.22"
54925,70139,"Twin Bridges LFGTE","IN","39.765799999999999","-86.520799999999994"
54926,46898,"Prairie View I & II LFGTE","IN","41.493600000000001","-86.165800000000004"
54927,3,"Grand Isle Gas Plant / Treating Station","LA","29.234166999999999","-89.989722"
54929,11,"Alliant SBD 9403 Aegon DC","IA","41.916699999999999","-91.654200000000003"
54931,144769,"Ridgetop","CA","35.069699999999997","-118.3167"
54932,1,"Panduit Tinley Park","IL","41.576900000000002","-87.781899999999993"
54933,1335,"Mondelez Global LLC","IL","42.315600000000003","-89.035600000000002"
54934,42084,"Keystone Recovery","PA","41.436307999999997","-75.598437000000004"
54935,816.74,"Harford Waste to Energy Facility","MD","39.403936000000002","-76.317160999999999"
54936,0,"Richard J Donovan Correctional Facility","CA","32.583570999999999","-116.930907"
54937,18568.06,"Wellesley College Central Utility Plant","MA","42.2958","-71.299700000000001"
54939,36183,"EKS Landfill","MN","44.7806","-93.309399999999997"
54945,375431.997,"CT Resource Rec Authority Facility","CT","41.750520999999999","-72.652981999999994"
54950,35316.73,"Univ of Oregon Central Power Station","OR","44.048333","-123.07388899999999"
54951,7435,"Monterey Regional Water Cogen Facility","CA","36.705599999999997","-121.7714"
54953,197302,"Hudson Falls Hydroelectric Project","NY","43.2958","-73.595600000000005"
54956,31039,"Deercroft I & II LFGTE","IN","41.651400000000002","-86.903599999999997"
54965,10737.9,"Cargill Salt","MI","42.818300000000001","-82.485600000000005"
54966,0,"West Texas Windplant","TX","31.7333","-104.75"
54967,4,"Alliant SBD 9302 Aegon NP","IA","42.026400000000002","-91.7042"
54968,241,"Alliant SBD 9502 Eaton","IA","42.838149999999999","-93.603250000000003"
54969,13634,"Dixon Hydroelectric Dam","IL","41.845306000000001","-89.481285999999997"
54974,30510,"Sauder Power Plant","OH","41.515211000000001","-84.293548999999999"
54975,34948,"New Mexico State University","NM","32.164817999999997","-106.45128099999999"
54979,85997,"Big Spring Wind Power Facility","TX","32.207500000000003","-101.388333"
54980,113990,"Ocean County Landfill","NJ","40.008099999999999","-74.330600000000004"
54981,0,"Harris Energy Realty","MA","42.205235999999999","-72.592861999999997"
54984,25222,"Salem Energy Systems LLC","NC","36.191240999999998","-80.183458000000002"
54985,724,"Crestwood Dothan","AL","31.262356","-85.402737000000002"
54987,248,"Woodridge Greene Valley Treatment Plant","IL","41.74","-88.06"
54989,72374,"Pine Tree Acres","MI","42.741700000000002","-82.797499999999999"
54995,417610.002,"Indiana Harbor E 5 AC Station","IN","41.684399999999997","-87.421400000000006"
54996,295485,"Salton Sea Power Gen Co - Unit 4","CA","33.156999999999996","-115.6386"
54998,270258.859,"Wheelabrator Portsmouth","VA","36.808300000000003","-76.303600000000003"
55002,5,"Murphy-Brown LLC","NC","34.994399999999999","-78.158299999999997"
55004,120,"Thornwood High School","IL","41.5839","-87.604699999999994"
55005,118,"Thornridge High School","IL","41.622500000000002","-87.597800000000007"
55006,5126,"Nashua Plant","NH","42.735300000000002","-71.522800000000004"
55007,3494,"K W Company","ID","42.594830000000002","-114.435295"
55009,4312,"Montgomery Creek Hydro","CA","40.846806000000001","-121.956446"
55010,139477,"LSP-Cottage Grove LP","MN","44.7956","-92.911900000000003"
55011,705454.001,"LSP-Whitewater LP","WI","42.855463","-88.729920000000007"
55014,42749,"Greene Valley Gas Recovery","IL","41.733789999999999","-88.084907999999999"
55015,2968740.96,"Sweeny Cogen Facility","TX","29.072800000000001","-95.745000000000005"
55025,24123.68,"Yates Gas Plant","TX","30.884699999999999","-101.9208"
55026,915666,"Dighton Power Plant","MA","41.831200000000003","-71.123900000000006"
55027,7387,"Papillion Creek Wastewater","NE","41.077199999999998","-95.87"
55029,14295,"De Pere Energy Center","WI","44.448610000000002","-88.072040000000001"
55031,414805.996,"Androscoggin Energy Center","ME","44.506315000000001","-70.242311999999998"
55033,10054,"Missouri River Wastewater Treatment","NE","41.203299999999999","-95.929199999999994"
55035,8596.56,"Davenport Water Pollution Control Plant","IA","41.492800000000003","-90.627499999999998"
55036,32413,"University of Tennessee Steam Plant","TN","35.949209000000003","-83.926064999999994"
55037,35996.38,"Opryland USA","TN","36.211388999999997","-86.694444000000004"
55039,18434,"Rio Bravo","NM","35.026000000000003","-106.64400000000001"
55040,197047.996,"Mid-Georgia Cogeneration Facility","GA","32.485599999999998","-83.603899999999996"
55041,1189074.7,"Berkshire Power","MA","42.047600000000003","-72.647800000000004"
55042,2544680,"Bridgeport Energy Project","CT","41.169199999999996","-73.184399999999997"
55043,333932.2,"Cherokee County Cogen","SC","35.072699999999998","-81.613"
55044,123427.36,"Boise Cascade Pulp & Paper Mill","AL","31.4894","-87.898899999999998"
55047,4156219,"Pasadena Cogeneration","TX","29.72475","-95.176479"
55048,1453759,"Tiverton Power Plant","RI","41.642200000000003","-71.170599999999993"
55049,28736.25,"Sierra Pacific Anderson Facility","CA","40.473100000000002","-122.3206"
55051,1622311.046,"Axiall Plaquemine","LA","30.258600000000001","-91.185000000000002"
55052,10950,"Jameson Gas Processing Plant","TX","32.049999999999997","-100.6917"
55053,82547.36,"Bridgeport Gas Processing Plant","TX","33.196399999999997","-97.9208"
55061,80824,"Tenaska Georgia Generation Facility","GA","33.351599999999998","-84.999600000000001"
55062,2483769,"Tenaska Frontier Generation Station","TX","30.592400000000001","-95.9178"
55063,2323056,"Batesville Generation Facility","MS","34.335599999999999","-89.927499999999995"
55064,1526513.99,"Black Hawk Station","TX","35.695700000000002","-101.36"
55065,2213704,"Mustang Station","TX","32.972799999999999","-102.74169999999999"
55066,342381,"Heat Recovery Coke Facility","IN","41.678899999999999","-87.42"
55067,0,"MPEA Energy Center","IL","41.852708999999997","-87.618510000000001"
55068,1111646,"Maine Independence Station","ME","44.824199999999998","-68.709400000000002"
55074,34570,"Lakeview Gas Recovery","PA","42.078600000000002","-80.070800000000006"
55075,1058494,"Pine Bluff Energy Center","AR","34.2181","-91.902500000000003"
55076,2471697.954,"Red Hills Generating Facility","MS","33.376100000000001","-89.218299999999999"
55077,1539121,"Desert Star Energy Center","NV","35.788888999999998","-114.994167"
55079,1827953,"Millennium Power","MA","42.112290999999999","-72.015112999999999"
55081,152400,"Brownsville Peaking Power","TN","35.543799999999997","-89.197999999999993"
55084,1802253,"Crockett Cogen Project","CA","38.056899999999999","-122.2161"
55086,2415807,"Gregory Power Facility","TX","27.889289999999999","-97.258416999999994"
55087,1999510,"Zeeland Generating Station","MI","42.820599999999999","-85.997500000000002"
55088,2715809.02,"Dearborn Industrial Generation","MI","42.302599999999998","-83.153999999999996"
55089,5428430.946,"Taft Cogeneration Facility","LA","29.988800000000001","-90.459900000000005"
55090,30311,"Plummer Cogen","ID","47.331006000000002","-116.89035199999999"
55091,5518344,"Midlothian Energy Facility","TX","32.430199999999999","-97.053700000000006"
55093,19877,"MM Taunton Energy","MA","41.911099999999998","-71.128900000000002"
55094,46088,"MM San Diego-Miramar","CA","32.806699999999999","-117.1683"
55096,281171,"Portside Energy","IN","41.631700000000002","-87.172799999999995"
55097,5333833,"Lamar Power Project","TX","33.630800000000001","-95.59"
55098,2678531,"Frontera Energy Center","TX","26.207999999999998","-98.399199999999993"
55099,4363,"NRG Sterlington Power","LA","32.688899999999997","-92.081100000000006"
55100,401026,"Rumford Power, Inc","ME","44.530299999999997","-70.521900000000002"
55101,2842,"Kalamazoo River Generating Station","MI","42.281345000000002","-85.494956000000002"
55102,3738,"Livingston Generating Station","MI","45.030397000000001","-84.730795000000001"
55103,2184907,"Klamath Cogeneration Plant","OR","42.173889000000003","-121.81055600000001"
55104,547072,"Sabine Cogen","TX","30.0444","-93.771388999999999"
55107,1625082,"Entergy Rhode Island State Energy LP","RI","41.801699999999997","-71.518600000000006"
55109,57078,"Rocky Road Power LLC","IL","42.0931","-88.239699999999999"
55110,127941,"Madison","OH","39.452199999999998","-84.464699999999993"
55111,14632,"Vermillion Energy Facility","IN","39.922328","-87.446358000000004"
55112,1183721,"Sutter Energy Center","CA","39.053139000000002","-121.69587300000001"
55116,244552.997,"Rockingham County CT Station","NC","36.329700000000003","-79.829700000000003"
55117,3040172.02,"RS Cogen","LA","30.221","-93.299199999999999"
55120,2826441,"SRW Cogen LP","TX","30.054478","-93.757435000000001"
55122,542394.72,"NAFTA Region Olefins Complex Cogen Fac","TX","29.954321","-93.883591999999993"
55123,3715419,"Magic Valley Generating Station","TX","26.340299999999999","-98.19"
55124,2411226,"Griffith Energy LLC","AZ","35.054029","-114.13327200000001"
55125,67562,"Vansycle","OR","45.936157000000001","-118.65998999999999"
55126,3072530,"Milford Power Project","CT","41.224355000000003","-73.099727999999999"
55127,295688,"Manchief Electric Generating Station","CO","40.217143","-103.68504"
55128,223418,"Walton County Power LLC","GA","33.814799999999998","-83.695400000000006"
55129,1464694,"Desert Basin","AZ","32.904200000000003","-111.7889"
55131,2242919,"Kendall County Generation Facility","IL","41.479700000000001","-88.258099999999999"
55132,3472762,"Tenaska Gateway Generating Station","TX","32.017825999999999","-94.619743"
55133,139,"Thomson Reuters Campus Bldg A-D","MN","44.819600000000001","-93.115600000000001"
55135,50809,"Alliant Energy Neenah","WI","44.193600000000004","-88.506399999999999"
55137,3022355,"Rio Nogales Power Project","TX","29.593056000000001","-97.973214999999996"
55138,3380,"Lee County","AL","32.540979999999998","-85.038878999999994"
55139,3815433,"Wolf Hollow I LP","TX","32.334220000000002","-97.731685999999996"
55141,192933,"Hawk Road Facility","GA","33.358471999999999","-84.991390999999993"
55142,0,"Modern Landfill Production Plant","PA","39.957799999999999","-76.740799999999993"
55144,2399094,"Hays Energy Project","TX","29.7806","-97.989400000000003"
55146,3127419,"Green Country Energy LLC","OK","35.9833","-95.934600000000003"
55148,6592,"Worthington Generation LLC","IN","39.070799999999998","-87.012799999999999"
55149,4406248,"Lake Road Generating Plant","CT","41.872042999999998","-71.895798999999997"
55151,6558024,"La Paloma Generating LLC","CA","35.2956","-119.5919"
55152,0,"Bank of America Plaza","GA","33.770800000000001","-84.386099999999999"
55153,4451509,"Guadalupe Generating Station","TX","29.624400000000001","-98.141900000000007"
55154,3370109,"Lost Pines 1 Power Project","TX","30.1478","-97.2714"
55155,24301,"MM Albany Energy","NY","42.697499999999998","-73.851399999999998"
55156,52468,"MM Prince William Energy","VA","38.638333000000003","-77.414721999999998"
55161,45758,"MM Lopez Energy","CA","34.292499999999997","-118.389444"
55162,20229,"MM Tomoka Farms Energy","FL","29.096900000000002","-81.068899999999999"
55163,8949,"MM Hartford Energy","CT","41.786099999999998","-72.654399999999995"
55164,0,"Bluegrass Generation LLC","KY","38.3902","-85.413300000000007"
55165,178942,"Calcasieu","LA","30.160799999999998","-93.344999999999999"
55166,388805,"Broad River Energy Center","SC","35.078600000000002","-81.575000000000003"
55168,3071963,"Bastrop Energy Center","TX","30.145800000000001","-97.55"
55170,3534364,"Granite Ridge","NH","42.904200000000003","-71.426100000000005"
55172,3743591,"Bosque County Peaking","TX","31.859400000000001","-97.358599999999996"
55173,4515316,"Acadia Energy Center","LA","30.428611","-92.413055999999997"
55176,1956704.53,"Eastman Cogeneration Facility","TX","32.448099999999997","-94.690299999999993"
55177,1106812,"South Point Energy Center","AZ","34.867800000000003","-114.5317"
55178,1121523,"Dogwood Energy Facility","MO","38.793100000000003","-94.300600000000003"
55179,1201397,"Rathdrum Power LLC","ID","47.785800000000002","-116.9203"
55182,2860595,"Sunrise Power LLC","CA","35.209699999999998","-119.58499999999999"
55184,50072,"Aera San Ardo Cogen Facility","CA","35.953293000000002","-120.85995200000001"
55187,6008305,"Channelview Cogeneration Plant","TX","29.836952","-95.121744000000007"
55188,58537,"Cordova Energy","IL","41.712215999999998","-90.279679000000002"
55192,49301,"Osceola (FL)","FL","28.128900000000002","-81.097800000000007"
55193,2503963,"Ontelaunee Energy Center","PA","40.421900000000001","-75.935599999999994"
55196,61498,"FirstEnergy Allegheny Energy Units 1 & 2","PA","40.546666999999999","-79.768332999999998"
55197,2717829,"Caledonia","MS","33.6464","-88.271699999999996"
55198,151377,"Riverside Generating LLC","KY","38.191661000000003","-82.604585999999998"
55199,287213,"Elwood Energy LLC","IL","41.438800000000001","-88.123599999999996"
55200,192959,"Arapahoe Combustion Turbine Project","CO","39.669199999999996","-105.0018"
55201,13350,"Gibson City Energy Center LLC","IL","40.470500000000001","-88.398700000000005"
55202,15814,"Pinckneyville","IL","38.111400000000003","-89.346699999999998"
55203,0,"Ponnequin Phase 1","CO","40.996160000000003","-104.824943"
55204,1262,"Kinmundy","IL","38.761899999999997","-89.012799999999999"
55206,2008063.002,"Corpus Christi Energy Center","TX","27.8139","-97.428299999999993"
55207,480,"Valmont Combustion Turbine Project","CO","40.020499999999998","-105.2009"
55208,235602,"Lake Benton I","MN","44.291699999999999","-96.375"
55210,545740,"Afton Generating Station","NM","32.114184999999999","-106.84648300000001"
55211,2235439,"ANP Bellingham Energy Project","MA","42.110576999999999","-71.453468000000001"
55212,2148424,"ANP Blackstone Energy Project","MA","42.059876000000003","-71.515810999999999"
55215,4782049,"Odessa Ector Generating Station","TX","31.840299999999999","-102.32640000000001"
55216,564436.999,"Morris Cogeneration LLC","IL","41.411943999999998","-88.332778000000005"
55217,3540552,"Los Medanos Energy Center","CA","38.030071","-121.87300399999999"
55218,2746899,"Hinds Energy Facility","MS","32.378968999999998","-90.219905999999995"
55220,3232686,"Attala","MS","33.014699999999998","-89.675299999999993"
55221,159242,"Harry L. Oswald","AR","34.592300000000002","-92.2166"
55222,45383,"Lincoln Generating Facility","IL","41.393315000000001","-87.943612000000002"
55223,1792415,"Ennis Power Company LLC","TX","32.32","-96.674999999999997"
55224,38371,"Wheatland Generating Facility","IN","38.671599999999998","-87.293099999999995"
55225,2979529,"Oneta Energy Center","OK","36.011899999999997","-95.696700000000007"
55226,4087206,"Freestone Energy Center","TX","31.890699999999999","-96.113100000000003"
55228,47938,"Greenville Electric Generating Station","OH","40.075783000000001","-84.615136000000007"
55229,76523,"Montpelier Electric Generating Station","IN","40.620600000000003","-85.305700000000002"
55230,6240763,"Jack County","TX","33.100999999999999","-97.957400000000007"
55231,3751680,"Liberty Electric Power Plant","PA","39.861400000000003","-75.335800000000006"
55232,66618,"Marshall Energy Facility","KY","37.028599999999997","-88.395799999999994"
55233,131110,"Handsome Lake Energy LLC","PA","41.290799999999997","-79.806100000000001"
55234,2422,"Audrain Generating Station","MO","39.309199999999997","-91.536900000000003"
55236,31771,"Lee Energy Facility","IL","41.828699999999998","-89.4054"
55237,16317,"Energy Shelby County","IL","39.279400000000003","-88.477199999999996"
55238,35479,"NRG Rockford I","IL","42.238557999999998","-89.101202000000001"
55239,5428446,"Red Oak Power LLC","NJ","40.448673999999997","-74.348878999999997"
55241,468635,"Hog Bayou Energy Center","AL","30.747800000000002","-88.057500000000005"
55242,464851,"Santa Rosa Energy Center","FL","30.566400000000002","-87.114999999999995"
55243,54276,"Astoria Gas Turbines","NY","40.786999999999999","-73.904799999999994"
55244,11054,"Doyle Generating Facility","GA","33.837699000000001","-83.699577000000005"
55245,40594,"Tuscola Station","IL","39.798175000000001","-88.349771000000004"
55247,31835,"Darby Electric Generating Station","OH","39.713900000000002","-83.177800000000005"
55248,66002,"Tait Electric Generating Station","OH","39.727679000000002","-84.209489000000005"
55250,60478,"University Park South","IL","41.440893000000003","-87.753189000000006"
55251,3515,"Gleason Generating Facility","TN","36.245399999999997","-88.611999999999995"
55253,30621,"Crete Energy Venture LLC","IL","41.429443999999997","-87.618700000000004"
55259,1661476,"Whiting Clean Energy","IN","41.673900000000003","-87.477500000000006"
55262,855,"Bowling Green Generating Station","OH","41.397368999999998","-83.641236000000006"
55263,789,"Galion Generating Station","OH","40.716700000000003","-82.789000000000001"
55264,892,"Napoleon Peaking Station","OH","41.407899999999998","-84.109499999999997"
55265,272217,"Lake Benton II","MN","44.129368999999997","-96.116971000000007"
55267,531583.998,"Edward L. Addison Generating Plant","GA","32.911099999999998","-84.306399999999996"
55269,2197860,"TVA Southaven Combined Cycle","MS","34.993899999999996","-90.037800000000004"
55270,574250,"Jackson Power Facility","MI","42.248800000000003","-84.3767"
55271,3035953,"Tenaska Lindsay Hill Generating Station","AL","32.651400000000002","-86.738600000000005"
55274,163,"State Farm Support Center East","GA","34.085799999999999","-84.235299999999995"
55276,164268,"Ceredo Generating Station","WV","38.368099999999998","-82.533900000000003"
55278,17691.94,"Beaver Creek Gas Plant","WY","42.847499999999997","-108.31359999999999"
55279,49707,"Aurora","IL","41.815100000000001","-88.226500000000001"
55281,-4556,"Southeast Chicago Energy Project","IL","41.7181","-87.544899999999998"
55282,1128760,"Arlington Valley Energy Facility","AZ","33.341700000000003","-112.8897"
55283,1802796,"Front Range Power Plant","CO","38.628100000000003","-104.7069"
55284,75179,"Big Sandy Peaker Plant","WV","38.344099999999997","-82.593800000000002"
55285,50519,"Wolf Hills Energy","VA","36.664400000000001","-82.104399999999998"
55286,73347,"Oleander Power Project LP","FL","28.366099999999999","-80.794700000000006"
55287,192596,"Storm Lake II","IA","42.841700000000003","-95.405000000000001"
55288,32399,"Medway Hydro","ME","45.607199999999999","-68.545299999999997"
55292,991669,"Decatur Energy Center","AL","34.629199999999997","-87.0214"
55293,3837308,"Morgan Energy Center","AL","34.639699999999998","-87.063900000000004"
55294,1838911,"Westbrook Energy Center Power Plant","ME","43.657499999999999","-70.375"
55295,1687604,"Blythe Energy Inc","CA","33.615699999999997","-114.6865"
55296,124426,"Calumet Energy Team LLC","IL","41.683500000000002","-87.556299999999993"
55297,1608425,"New Covert Generating Facility","MI","42.322380000000003","-86.293679999999995"
55298,6995551,"Fairless Energy Center","PA","40.147500000000001","-74.741100000000003"
55299,3047438.995,"Channel Energy Center LLC","TX","29.718900000000001","-95.231899999999996"
55302,7304,"Wasatch Energy Systems Energy Recovery","UT","41.109699999999997","-111.9554"
55304,31447,"Baconton Power Plant","GA","31.386900000000001","-84.08"
55306,2566958,"Gila River Power Station","AZ","32.975000000000001","-112.6944"
55308,219301.46,"Calvert City","KY","37.048333","-88.353888999999995"
55309,747815.996,"Air Products Port Arthur","TX","29.866496999999999","-93.965149999999994"
55311,502305,"BASF Freeport Works","TX","29.001999999999999","-95.394000000000005"
55312,0,"Phelps Dodge Cobre Mining","NM","32.856099999999998","-108.0847"
55313,3051751.002,"Ingleside Cogeneration","TX","27.882777999999998","-97.242778000000001"
55317,3901990,"Fore River Generating Station","MA","42.242199999999997","-70.966099999999997"
55319,0,"Athens Regional Medical Center","GA","33.962499999999999","-83.398099999999999"
55320,3763530.1,"Wise County Power LLC","TX","33.058300000000003","-97.910300000000007"
55322,6075067,"Chuck Lenzie Generating Station","NV","36.383718999999999","-114.921779"
55327,3461077,"Baytown Energy Center","TX","29.773099999999999","-94.901899999999998"
55328,3100584,"Hermiston Power Partnership","OR","45.794046000000002","-119.313323"
55332,61274,"Washington County","GA","33.092238999999999","-82.979991999999996"
55333,5187071,"Delta Energy Center","CA","38.0169","-121.8439"
55334,296933,"Holland Energy Facility","IL","39.223143999999998","-88.758405999999994"
55337,5208269,"PPL Ironwood LLC","PA","40.350900000000003","-76.365799999999993"
55340,156765.996,"Dell Power Station","AR","35.861899999999999","-90.025300000000001"
55342,22907,"Woodstock Windfarm","MN","43.985833","-96.078610999999995"
55343,2052629,"Luna Energy Facility","NM","32.299348999999999","-107.7834"
55345,3650654,"Otay Mesa Generating Project","CA","32.581480999999997","-116.914969"
55347,711764.003,"Armstrong","PA","40.638021000000002","-79.351725000000002"
55348,311015.003,"Troy Energy LLC","OH","41.477240000000002","-83.459829999999997"
55349,378055.005,"Pleasants Energy LLC","WV","39.332500000000003","-81.364199999999997"
55350,3933693,"Dresden Energy Facility","OH","40.092799999999997","-82.027600000000007"
55353,29285,"Lakota Ridge LLC","MN","44.399560000000001","-96.428366999999994"
55354,36421,"Shaokatan Hills LLC","MN","44.421711000000002","-96.434693999999993"
55357,2417799,"Brazos Valley Generating Facility","TX","29.473099999999999","-95.624399999999994"
55358,4981245,"Cottonwood Energy Project","TX","30.258800000000001","-93.735299999999995"
55364,2421011,"Sugar Creek Power","IN","39.393099999999997","-87.510800000000003"
55365,84621,"Exelon LaPorte Generating Station","TX","29.7028","-95.071799999999996"
55367,180483,"West Texas Wind Energy LLC","TX","31.139199999999999","-102.2253"
55368,9409,"Wethersfield Wind Farm","NY","42.678818999999997","-78.243791999999999"
55369,182295.004,"Hamakua Energy Plant","HI","20.093900000000001","-155.47110000000001"
55370,5364,"Green Mountain Wind Farm","PA","39.851388999999998","-79.070555999999996"
55372,1311008,"Harquahala Generating Project","AZ","33.475960000000001","-113.113434"
55375,3499124.053,"Astoria Energy","NY","40.782499999999999","-73.8964"
55377,49415,"FirstEnergy Allegheny Energy Units 8 & 9","PA","39.747500000000002","-79.838887999999997"
55380,6248560,"Union Power Partners LP","AR","33.296146","-92.589364000000003"
55381,155228,"Commonwealth Chesapeake","VA","37.989199999999997","-75.540000000000006"
55382,1903665,"Thomas A Smith Energy Facility","GA","34.709400000000002","-84.917500000000004"
55386,578782.513,"Columbia Energy Center (SC)","SC","33.869700000000002","-81.017799999999994"
55390,163,"State Farm Insur Support Center Central","TX","32.919199999999996","-96.989400000000003"
55391,65620,"RockGen Energy Center","WI","42.976700000000001","-89.049199999999999"
55392,63656,"Zion Energy Center","IL","42.477600000000002","-87.894999999999996"
55393,2461413,"Metcalf Energy Center","CA","37.220700000000001","-121.7457"
55395,70440,"Crossroads Energy Center","MS","34.183","-90.562100000000001"
55396,24345,"Green Power I","CA","33.901400000000002","-116.7167"
